bits,prime_index,prime,prime_mod_12,smoothness_exponent,order_bound,discriminant_exponent,discriminant_bound,explicit_order_count,explicit_success,explicit_smooth_count,explicit_best_order,explicit_best_lpf,explicit_first_smooth_order,bounded_cm_success,cm_discriminant,cm_class_number,cm_conductor,cm_trace,cm_order,cm_lpf,measurement_ms
24,16,16776961,1,2,576,3,13824,10,1,2,16784692,281,16774250,1,-4,1,1356,-7730,16784692,281,0.4952000454068184
24,16,16776961,1,3,13824,3,13824,10,1,4,16784692,281,16769232,1,-3,1,655,-8113,16785075,11779,0.4952000454068184
24,17,16776941,5,2,576,3,13824,5,1,2,16776500,89,16776500,1,-4,1,4090,442,16776500,89,0.31780009157955647
24,17,16776941,5,3,13824,3,13824,5,1,2,16776500,89,16776500,1,-4,1,4090,442,16776500,89,0.31780009157955647
24,18,16776937,1,2,576,3,13824,10,1,1,16777152,73,16777152,1,-3,1,4728,-214,16777152,73,0.4898000042885542
24,18,16776937,1,3,13824,3,13824,10,1,7,16777152,73,16769056,1,-3,1,4728,-214,16777152,73,0.4898000042885542
24,19,16776931,7,2,576,3,13824,7,1,1,16776932,383,16776932,1,-232,2,537,-454,16777386,281,1.1047999141737819
24,19,16776931,7,3,13824,3,13824,7,1,5,16776932,383,16768900,1,-3,1,3551,5411,16771521,2161,1.1047999141737819
24,20,16776919,7,2,576,3,13824,7,1,1,16776487,313,16776487,1,-3,1,4723,433,16776487,313,0.4133000038564205
24,20,16776919,7,3,13824,3,13824,7,1,1,16776487,313,16776487,1,-3,1,4723,433,16776487,313,0.4133000038564205
24,21,16776901,1,2,576,3,13824,10,1,3,16772700,163,16769650,1,-3,1,4060,4202,16772700,163,0.23560004774481058
24,21,16776901,1,3,13824,3,13824,10,1,6,16772700,163,16769650,1,-3,1,4060,4202,16772700,163,0.23560004774481058
24,22,16776899,11,2,576,3,13824,1,0,0,16776900,2663,,1,-40,2,283,7994,16768906,521,0.21550001110881567
24,22,16776899,11,3,13824,3,13824,1,1,1,16776900,2663,16776900,1,-31,3,830,-6764,16783664,9283,0.21550001110881567
24,23,16776869,5,2,576,3,13824,5,1,1,16779130,449,16779130,1,-4,1,3937,-2260,16779130,449,0.152299995534122
24,23,16776869,5,3,13824,3,13824,5,1,2,16779130,449,16779130,1,-4,1,3937,-2260,16779130,449,0.152299995534122
24,24,16776857,5,2,576,3,13824,5,0,0,16774850,2969,,1,-8,1,748,7914,16768944,227,0.26490003801882267
24,24,16776857,5,3,13824,3,13824,5,1,2,16774850,2969,16774850,1,-4,1,3971,2008,16774850,2969,0.26490003801882267
24,25,16776839,11,2,576,3,13824,1,1,1,16776840,557,16776840,1,-67,1,799,-4933,16781773,107,0.2948000328615308
24,25,16776839,11,3,13824,3,13824,1,1,1,16776840,557,16776840,1,-7,1,386,-8128,16784968,1019,0.2948000328615308
24,26,16776833,5,2,576,3,13824,5,1,2,16778320,73,16768778,1,-4,1,4028,-1486,16778320,73,0.12199999764561653
24,26,16776833,5,3,13824,3,13824,5,1,3,16778320,73,16768778,1,-4,1,4028,-1486,16778320,73,0.12199999764561653
24,27,16776817,1,2,576,3,13824,10,0,0,16784239,1933,,1,-19,1,1736,3138,16773680,389,0.5984000163152814
24,27,16776817,1,3,13824,3,13824,10,1,5,16784239,1933,16769397,1,-3,1,2003,-7421,16784239,1933,0.5984000163152814
24,28,16776763,7,2,576,3,13824,7,0,0,16768591,5857,,1,-296,10,429,3554,16773210,73,1.0601000394672155
24,28,16776763,7,3,13824,3,13824,7,1,1,16768591,5857,16768591,1,-3,1,321,8173,16768591,5857,1.0601000394672155
24,29,16776731,11,2,576,3,13824,1,1,1,16776732,97,16776732,1,-40,2,1033,-4942,16781674,211,0.18539989832788706
24,29,16776731,11,3,13824,3,13824,1,1,1,16776732,97,16776732,1,-8,1,865,7818,16768914,4241,0.18539989832788706
24,30,16776719,11,2,576,3,13824,1,0,0,16776720,863,,1,-7,1,2234,5672,16771048,449,0.06940006278455257
24,30,16776719,11,3,13824,3,13824,1,1,1,16776720,863,16776720,1,-7,1,2234,5672,16771048,449,0.06940006278455257
24,31,16776713,5,2,576,3,13824,5,0,0,16781060,1993,,1,-79,5,392,7414,16769300,317,0.5673000123351812
24,31,16776713,5,3,13824,3,13824,5,1,3,16781060,1993,16769770,1,-4,1,2173,6944,16769770,8689,0.5673000123351812
24,32,16776691,7,2,576,3,13824,7,1,1,16772700,163,16772700,1,-3,1,4130,3992,16772700,163,0.39320008363574743
24,32,16776691,7,3,13824,3,13824,7,1,2,16772700,163,16772700,1,-3,1,4061,-4199,16780891,577,0.39320008363574743
28,1,268435399,7,2,784,3,21952,7,0,0,268402989,2281,,1,-491,9,570,-30236,268465636,227,2.7332999743521214
28,1,268435399,7,3,21952,3,21952,7,1,2,268402989,2281,268402989,1,-3,1,2785,32411,268402989,2281,2.7332999743521214
28,2,268435367,11,2,784,3,21952,1,0,0,268435368,2179,,1,-151,7,562,32032,268403336,383,1.2981999898329377
28,2,268435367,11,3,21952,3,21952,1,1,1,268435368,2179,268435368,1,-19,1,3529,-28933,268464301,13931,1.2981999898329377
28,3,268435361,5,2,784,3,21952,5,0,0,268457792,1553,,1,-8,1,6940,26238,268409124,563,0.3068000078201294
28,3,268435361,5,3,21952,3,21952,5,1,2,268457792,1553,268435362,1,-4,1,11944,-22430,268457792,1553,0.3068000078201294
28,4,268435337,5,2,784,3,21952,5,0,0,268406890,2957,,1,-52,2,4532,2390,268432948,269,0.6673999596387148
28,4,268435337,5,3,21952,3,21952,5,1,2,268406890,2957,268406890,1,-4,1,8131,28448,268406890,2957,0.6673999596387148
28,5,268435331,11,2,784,3,21952,1,0,0,268435332,967,,1,-263,13,1786,15324,268420008,83,1.6048999968916178
28,5,268435331,11,3,21952,3,21952,1,1,1,268435332,967,268435332,1,-8,1,7751,24354,268410978,20233,1.6048999968916178
28,6,268435313,5,2,784,3,21952,5,1,1,268466978,449,268466978,1,-4,1,4217,-31664,268466978,449,0.3421999281272292
28,6,268435313,5,3,21952,3,21952,5,1,2,268466978,449,268403650,1,-4,1,4217,31664,268403650,937,0.3421999281272292
28,7,268435291,7,2,784,3,21952,7,0,0,268420516,937,,1,-123,2,674,-31904,268467196,503,1.7746000085026026
28,7,268435291,7,3,21952,3,21952,7,1,3,268420516,937,268420516,1,-3,1,16886,14776,268420516,937,1.7746000085026026
28,8,268435273,1,2,784,3,21952,10,0,0,268403796,18229,,1,-168,4,674,-31582,268466856,67,1.2631999561563134
28,8,268435273,1,3,21952,3,21952,10,1,1,268403796,18229,268403796,1,-3,1,5256,31478,268403796,18229,1.2631999561563134
28,9,268435243,7,2,784,3,21952,7,1,1,268467967,127,268467967,1,-3,1,991,-32723,268467967,127,0.26549992617219687
28,9,268435243,7,3,21952,3,21952,7,1,3,268467967,127,268435244,1,-3,1,991,-32723,268467967,127,0.26549992617219687
28,10,268435183,7,2,784,3,21952,7,1,1,268403772,73,268403772,1,-3,1,5386,31412,268403772,73,0.3024999750778079
28,10,268435183,7,3,21952,3,21952,7,1,3,268403772,73,268403772,1,-3,1,18399,-7627,268442811,1327,0.3024999750778079
28,11,268435171,7,2,784,3,21952,7,0,0,268404076,2953,,1,-15,2,8238,-7468,268442640,211,0.6784999277442694
28,11,268435171,7,3,21952,3,21952,7,1,2,268404076,2953,268404076,1,-3,1,12565,24497,268410675,4513,0.6784999277442694
28,12,268435157,5,2,784,3,21952,5,0,0,268404826,2657,,1,-11,1,5327,-27597,268462755,379,1.3030999107286334
28,12,268435157,5,3,21952,3,21952,5,1,2,268404826,2657,268404826,1,-4,1,6199,30332,268404826,2657,1.3030999107286334
28,13,268435147,7,2,784,3,21952,7,0,0,268455148,2857,,1,-7,1,2206,-32244,268467392,457,1.039800001308322
28,13,268435147,7,3,21952,3,21952,7,1,4,268455148,2857,268415148,1,-3,1,2507,-32479,268467627,21211,1.039800001308322
28,14,268435133,5,2,784,3,21952,5,0,0,268436020,2897,,1,-59,3,692,32334,268402800,223,0.8356999605894089
28,14,268435133,5,3,21952,3,21952,5,1,2,268436020,2897,268435134,1,-4,1,16378,-886,268436020,2897,0.8356999605894089
28,15,268435129,1,2,784,3,21952,10,1,1,268433930,701,268433930,1,-4,1,16373,1200,268433930,701,0.8779000490903854
28,15,268435129,1,3,21952,3,21952,10,1,3,268433930,701,268416109,1,-3,1,15405,19021,268416109,21757,0.8779000490903854
28,16,268435121,5,2,784,3,21952,5,0,0,268435122,1061,,1,-43,1,3935,20197,268414925,269,1.5064999461174011
28,16,268435121,5,3,21952,3,21952,5,1,1,268435122,1061,268435122,1,-19,1,4015,27703,268407419,4481,1.5064999461174011
28,17,268435109,5,2,784,3,21952,5,1,1,268428260,353,268428260,1,-4,1,16022,6850,268428260,353,0.4821999464184046
28,17,268435109,5,3,21952,3,21952,5,1,2,268428260,353,268428260,1,-4,1,16022,6850,268428260,353,0.4821999464184046
28,18,268435091,11,2,784,3,21952,1,0,0,268435092,5591,,1,-136,4,1315,-28958,268464050,89,1.11440010368824
28,18,268435091,11,3,21952,3,21952,1,1,1,268435092,5591,268435092,1,-7,1,6730,-27508,268462600,823,1.11440010368824
28,19,268435067,11,2,784,3,21952,1,0,0,268435068,47293,,1,-239,15,74,-32748,268467816,439,0.8188999490812421
28,19,268435067,11,3,21952,3,21952,1,0,0,268435068,47293,,1,-239,15,74,32748,268402320,2287,0.8188999490812421
28,20,268435043,11,2,784,3,21952,1,0,0,268435044,35339,,1,-3547,9,497,-14057,268449101,523,7.925100042484701
28,20,268435043,11,3,21952,3,21952,1,0,0,268435044,35339,,1,-71,7,3386,-16116,268451160,14249,7.925100042484701
28,21,268435039,7,2,784,3,21952,7,0,0,268467667,72973,,1,-24,2,1013,32390,268402650,293,1.4238000148907304
28,21,268435039,7,3,21952,3,21952,7,0,0,268467667,72973,,1,-15,2,8370,-4784,268439824,19577,1.4238000148907304
28,22,268435033,1,2,784,3,21952,10,1,1,268407828,281,268407828,1,-4,1,9132,27206,268407828,281,0.7107999408617616
28,22,268435033,1,3,21952,3,21952,10,1,5,268407828,281,268407828,1,-3,1,18481,-7007,268442041,7237,0.7107999408617616
28,23,268435019,11,2,784,3,21952,1,0,0,268435020,22039,,1,-643,3,173,32473,268402547,571,2.759600058197975
28,23,268435019,11,3,21952,3,21952,1,0,0,268435020,22039,,1,-19,1,3565,-28849,268463869,16451,2.759600058197975
28,24,268435009,1,2,784,3,21952,10,0,0,268459700,3989,,1,-115,2,216,-32686,268467696,293,1.8469999777153134
28,24,268435009,1,3,21952,3,21952,10,1,4,268459700,3989,268408567,1,-3,1,11173,26443,268408567,15031,1.8469999777153134
28,25,268435007,11,2,784,3,21952,1,0,0,268435008,466033,,1,-43,1,689,-32455,268467463,541,0.7271000649780035
28,25,268435007,11,3,21952,3,21952,1,0,0,268435008,466033,,1,-11,1,9842,-2868,268437876,863,0.7271000649780035
28,26,268434997,1,2,784,3,21952,10,0,0,268463556,1877,,1,-327,12,804,29366,268405632,359,3.0246999813243747
28,26,268434997,1,3,21952,3,21952,10,1,2,268463556,1877,268463556,1,-3,1,8153,-29569,268464567,21061,3.0246999813243747
28,27,268434979,7,2,784,3,21952,7,0,0,268434980,2333,,1,-7,1,3846,31148,268403832,197,0.7175999926403165
28,27,268434979,7,3,21952,3,21952,7,1,1,268434980,2333,268434980,1,-7,1,3846,31148,268403832,197,0.7175999926403165
28,28,268434977,5,2,784,3,21952,5,0,0,268467706,35729,,1,-43,1,3637,-22471,268457449,379,0.5406000418588519
28,28,268434977,5,3,21952,3,21952,5,0,0,268467706,35729,,1,-8,1,778,-32694,268467672,1459,0.5406000418588519
28,29,268434961,1,2,784,3,21952,10,1,1,268424000,89,268424000,1,-4,1,15440,10962,268424000,89,0.686399987898767
28,29,268434961,1,3,21952,3,21952,10,1,4,268424000,89,268404475,1,-3,1,6935,30487,268404475,3673,0.686399987898767
28,30,268434949,1,2,784,3,21952,10,1,2,268402689,127,268402689,1,-3,1,17788,11158,268423792,313,0.5586999468505383
28,30,268434949,1,3,21952,3,21952,10,1,5,268402689,127,268402689,1,-3,1,17788,-11158,268446108,5779,0.5586999468505383
28,31,268434941,5,2,784,3,21952,5,0,0,268432712,8837,,1,-55,4,4372,-4738,268439680,691,1.7368999542668462
28,31,268434941,5,3,21952,3,21952,5,1,1,268432712,8837,268432712,1,-4,1,16346,2230,268432712,8837,1.7368999542668462
28,32,268434937,1,2,784,3,21952,10,1,1,268440669,613,268440669,1,-3,1,18627,-5731,268440669,613,0.5732000572606921
28,32,268434937,1,3,21952,3,21952,10,1,5,268440669,613,268409863,1,-3,1,18627,-5731,268440669,613,0.5732000572606921
32,1,4294967291,11,2,1024,3,32768,1,1,1,4294967292,331,4294967292,1,-215,14,8930,5892,4294961400,251,3.7133999867364764
32,1,4294967291,11,3,32768,3,32768,1,1,1,4294967292,331,4294967292,1,-43,1,4931,-127021,4295094313,19801,3.7133999867364764
32,2,4294967279,11,2,1024,3,32768,1,1,1,4294967280,127,4294967280,1,-56,4,8981,112530,4294854750,419,1.0618999367579818
32,2,4294967279,11,3,32768,3,32768,1,1,1,4294967280,127,4294967280,1,-11,1,23966,104220,4294863060,3877,1.0618999367579818
32,3,4294967231,11,2,1024,3,32768,1,0,0,4294967232,8191,,1,-7,1,25210,112832,4294854400,179,0.20819995552301407
32,3,4294967231,11,3,32768,3,32768,1,1,1,4294967232,8191,4294967232,1,-7,1,25210,112832,4294854400,179,0.20819995552301407
32,4,4294967197,1,2,1024,3,32768,10,1,1,4294878850,163,4294878850,1,-4,1,48411,88348,4294878850,163,1.1590999783948064
32,4,4294967197,1,3,32768,3,32768,10,1,2,4294878850,163,4294878850,1,-4,1,48411,88348,4294878850,163,1.1590999783948064
32,5,4294967189,5,2,1024,3,32768,5,0,0,4295092100,34061,,1,-163,1,2900,-125734,4295092924,691,2.993799978867173
32,5,4294967189,5,3,32768,3,32768,5,0,0,4295092100,34061,,1,-7,1,39860,-77834,4295045024,1201,2.993799978867173
32,6,4294967161,1,2,1024,3,32768,10,0,0,4294993050,2909,,1,-47,5,11352,-105466,4295072628,47,5.242599989287555
32,6,4294967161,1,3,32768,3,32768,10,1,4,4294993050,2909,4294836900,1,-3,1,8400,130262,4294836900,19801,5.242599989287555
32,7,4294967143,7,2,1024,3,32768,7,0,0,4294967144,7321,,1,-19,1,19363,-100281,4295067425,17,1.8933999817818403
32,7,4294967143,7,3,32768,3,32768,7,1,1,4294967144,7321,4294967144,1,-19,1,19363,-100281,4295067425,17,1.8933999817818403
32,8,4294967111,11,2,1024,3,32768,1,0,0,4294967112,182423,,1,-259,4,6046,-87820,4295054932,821,2.6936000213027
32,8,4294967111,11,3,32768,3,32768,1,0,0,4294967112,182423,,1,-7,1,26990,109912,4294857200,5807,2.6936000213027
32,9,4294967087,11,2,1024,3,32768,1,0,0,4294967088,1132639,,1,-11,1,37627,40077,4294927011,883,0.39850000757724047
32,9,4294967087,11,3,32768,3,32768,1,0,0,4294967088,1132639,,1,-11,1,37627,40077,4294927011,883,0.39850000757724047
32,10,4294967029,1,2,1024,3,32768,10,0,0,4295098101,123433,,1,-11,1,37659,-39745,4295006775,521,1.6545000253245234
32,10,4294967029,1,3,32768,3,32768,10,0,0,4295098101,123433,,1,-11,1,37659,-39745,4295006775,521,1.6545000253245234
32,11,4294966997,5,2,1024,3,32768,5,1,1,4295090596,409,4295090596,1,-4,1,21814,-123598,4295090596,409,0.5547999171540141
32,11,4294966997,5,3,32768,3,32768,5,1,2,4295090596,409,4294966998,1,-4,1,21814,-123598,4295090596,409,0.5547999171540141
32,12,4294966981,1,2,1024,3,32768,10,0,0,4294995464,20873,,1,-79,5,12700,-66618,4295033600,19,2.14969995431602
32,12,4294966981,1,3,32768,3,32768,10,1,3,4294995464,20873,4294842300,1,-3,1,50671,-97351,4295064333,27823,2.14969995431602
32,13,4294966943,11,2,1024,3,32768,1,0,0,4294966944,9151,,1,-307,3,3313,-117517,4295084461,467,3.2275000121444464
32,13,4294966943,11,3,32768,3,32768,1,1,1,4294966944,9151,4294966944,1,-7,1,13478,-126128,4295093072,5443,3.2275000121444464
32,14,4294966927,7,2,1024,3,32768,7,0,0,4294867348,1327,,1,-11,1,34302,-65092,4295032020,103,0.7868000539019704
32,14,4294966927,7,3,32768,3,32768,7,1,3,4294867348,1327,4294867348,1,-3,1,74393,24019,4294942909,15031,0.7868000539019704
32,15,4294966909,1,2,1024,3,32768,10,0,0,4295072691,2791,,1,-39,4,15868,-85790,4295052700,211,3.5818000324070454
32,15,4294966909,1,3,32768,3,32768,10,1,2,4295072691,2791,4295055304,1,-3,1,44685,-105781,4295072691,2791,3.5818000324070454
32,16,4294966877,5,2,1024,3,32768,5,1,1,4295095220,173,4295095220,1,-4,1,13306,-128342,4295095220,173,0.417300034314394
32,16,4294966877,5,3,32768,3,32768,5,1,3,4295095220,173,4294838536,1,-4,1,64171,-26612,4294993490,4493,0.417300034314394
32,17,4294966829,5,2,1024,3,32768,5,0,0,4295040026,21481,,1,-335,18,5300,-88146,4295054976,859,4.533099941909313
32,17,4294966829,5,3,32768,3,32768,5,1,1,4295040026,21481,4295040026,1,-4,1,54365,-73196,4295040026,21481,4.533099941909313
32,18,4294966813,1,2,1024,3,32768,10,0,0,4294916496,2221,,1,-84,4,11077,82904,4294883910,827,2.732899971306324
32,18,4294966813,1,3,32768,3,32768,10,1,1,4294916496,2221,4294916496,1,-3,1,69876,50318,4294916496,2221,2.732899971306324
32,19,4294966769,5,2,1024,3,32768,5,0,0,4295067200,1733,,1,-68,4,2312,129678,4294837092,439,2.326300018467009
32,19,4294966769,5,3,32768,3,32768,5,1,1,4295067200,1733,4295067200,1,-4,1,42112,-100430,4295067200,1733,2.326300018467009
32,20,4294966667,11,2,1024,3,32768,1,0,0,4294966668,152239,,1,-3547,9,1513,95185,4294871483,977,26.150000048801303
32,20,4294966667,11,3,32768,3,32768,1,0,0,4294966668,152239,,1,-59,3,16706,-26712,4294993380,11069,26.150000048801303
32,21,4294966661,5,2,1024,3,32768,5,0,0,4294966662,20063,,1,-223,7,7460,69062,4294897600,199,6.314700003713369
32,21,4294966661,5,3,32768,3,32768,5,1,1,4294966662,20063,4294966662,1,-67,1,15355,37187,4294929475,1873,6.314700003713369
32,22,4294966657,1,2,1024,3,32768,10,1,1,4295095220,173,4295095220,1,-4,1,12764,-128562,4295095220,173,2.9746999498456717
32,22,4294966657,1,3,32768,3,32768,10,1,1,4295095220,173,4295095220,1,-4,1,12764,-128562,4295095220,173,2.9746999498456717
32,23,4294966651,7,2,1024,3,32768,7,0,0,4294854396,15679,,1,-40,2,5655,-126098,4295092750,367,1.891199965029955
32,23,4294966651,7,3,32768,3,32768,7,1,1,4294854396,15679,4294854396,1,-3,1,39066,112256,4294854396,15679,1.891199965029955
32,24,4294966639,7,2,1024,3,32768,7,0,0,4294839492,1039,,1,-219,4,6595,87491,4294879149,197,3.660300048068166
32,24,4294966639,7,3,32768,3,32768,7,1,2,4294839492,1039,4294839492,1,-3,1,18378,127148,4294839492,1039,3.660300048068166
32,25,4294966619,11,2,1024,3,32768,1,0,0,4294966620,6551,,1,-2728,12,2305,51826,4294914794,503,29.244699981063604
32,25,4294966619,11,3,32768,3,32768,1,1,1,4294966620,6551,4294966620,1,-11,1,39071,19695,4294946925,1049,29.244699981063604
32,26,4294966591,7,2,1024,3,32768,7,0,0,4294875333,1069,,1,-95,8,13410,-9808,4294976400,103,2.924000029452145
32,26,4294966591,7,3,32768,3,32768,7,1,2,4294875333,1069,4294875333,1,-3,1,18470,-127108,4295093700,4561,2.924000029452145
32,27,4294966583,11,2,1024,3,32768,1,0,0,4294966584,6170929,,1,-12871,90,674,106456,4294860128,421,69.26449993625283
32,27,4294966583,11,3,32768,3,32768,1,0,0,4294966584,6170929,,1,-31,3,15766,-97336,4295063920,14177,69.26449993625283
32,28,4294966553,5,2,1024,3,32768,5,0,0,4295072080,22817,,1,-11,1,11624,125274,4294841280,397,0.8703999919816852
32,28,4294966553,5,3,32768,3,32768,5,1,1,4295072080,22817,4295072080,1,-4,1,38872,-105526,4295072080,22817,0.8703999919816852
32,29,4294966477,1,2,1024,3,32768,10,0,0,4294925066,3049,,1,-199,9,7884,-69358,4295035836,853,3.500299993902445
32,29,4294966477,1,3,32768,3,32768,10,1,4,4294925066,3049,4294842120,1,-3,1,55687,-88751,4295055229,8563,3.500299993902445
32,30,4294966447,7,2,1024,3,32768,7,0,0,4294995187,1489,,1,-419,9,4101,100663,4294865785,293,4.646899993531406
32,30,4294966447,7,3,32768,3,32768,7,1,2,4294995187,1489,4294870068,1,-3,1,73833,-28739,4294995187,1489,4.646899993531406
32,31,4294966441,1,2,1024,3,32768,10,1,1,4294854122,521,4294854122,1,-4,1,33779,112320,4294854122,521,1.1597999837249517
32,31,4294966441,1,3,32768,3,32768,10,1,6,4294854122,521,4294836676,1,-3,1,10656,-129766,4295096208,2671,1.1597999837249517
32,32,4294966427,11,2,1024,3,32768,1,0,0,4294966428,7017919,,0,,,,,,,162.2007000260055
32,32,4294966427,11,3,32768,3,32768,1,0,0,4294966428,7017919,,1,-8,1,11257,-127146,4295093574,4793,162.2007000260055
36,1,68719476731,11,2,1296,3,46656,1,0,0,68719476732,131071,,1,-2467,7,1210,520832,68718955900,1129,19.240899942815304
36,1,68719476731,11,3,46656,3,46656,1,0,0,68719476732,131071,,1,-8,1,17501,-521946,68719998678,11579,19.240899942815304
36,2,68719476719,11,2,1296,3,46656,1,0,0,68719476720,65537,,1,-187,2,26251,382117,68719094603,607,2.5114999152719975
36,2,68719476719,11,3,46656,3,46656,1,0,0,68719476720,65537,,1,-11,1,153470,125676,68719351044,17359,2.5114999152719975
36,3,68719476713,5,2,1296,3,46656,5,0,0,68719385690,5393,,1,-59,3,52193,337869,68719138845,1091,2.0677000284194946
36,3,68719476713,5,3,46656,3,46656,5,1,1,68719385690,5393,68719385690,1,-4,1,258163,91024,68719385690,5393,2.0677000284194946
36,4,68719476671,11,2,1296,3,46656,1,1,1,68719476672,331,68719476672,1,-139,3,35209,320255,68719156417,683,1.5285999979823828
36,4,68719476671,11,3,46656,3,46656,1,1,1,68719476672,331,68719476672,1,-115,2,18203,-486593,68719963265,20963,1.5285999979823828
36,5,68719476619,7,2,1296,3,46656,7,0,0,68719191177,6301,,1,-51,2,71549,-117455,68719594075,311,2.566699986346066
36,5,68719476619,7,3,46656,3,46656,7,1,1,68719191177,6301,68719191177,1,-3,1,253903,285443,68719191177,6301,2.566699986346066
36,6,68719476599,11,2,1296,3,46656,1,0,0,68719476600,157109,,1,-11,1,157819,-30045,68719506645,661,1.2903999304398894
36,6,68719476599,11,3,46656,3,46656,1,0,0,68719476600,157109,,1,-11,1,157819,-30045,68719506645,661,1.2903999304398894
36,7,68719476577,1,2,1296,3,46656,10,1,1,68718953936,1013,68718953936,1,-4,1,20756,522642,68718953936,1013,2.7248000260442495
36,7,68719476577,1,3,46656,3,46656,10,1,3,68718953936,1013,68718953936,1,-3,1,258931,-271555,68719748133,20173,2.7248000260442495
36,8,68719476563,11,2,1296,3,46656,1,0,0,68719476564,1035743,,1,-25883,32,3161,127503,68719349061,1069,164.67229998670518
36,8,68719476563,11,3,46656,3,46656,1,0,0,68719476564,1035743,,1,-43,1,79729,39233,68719437331,36821,164.67229998670518
36,9,68719476547,7,2,1296,3,46656,7,1,1,68718952449,73,68718952449,1,-3,1,8127,524099,68718952449,73,0.7269999478012323
36,9,68719476547,7,3,46656,3,46656,7,1,2,68718952449,73,68718952449,1,-3,1,266113,249859,68719226689,19429,0.7269999478012323
36,10,68719476503,11,2,1296,3,46656,1,0,0,68719476504,53171,,1,-379,3,26918,16204,68719460300,1163,3.079000045545399
36,10,68719476503,11,3,46656,3,46656,1,0,0,68719476504,53171,,1,-83,3,34481,-419757,68719896261,32213,3.079000045545399
36,11,68719476493,1,2,1296,3,46656,10,0,0,68719247937,10639,,1,-779,10,7572,-479806,68719956300,619,15.925899962894619
36,11,68719476493,1,3,46656,3,46656,10,1,2,68719247937,10639,68719247937,1,-3,1,272421,228557,68719247937,10639,15.925899962894619
36,12,68719476479,11,2,1296,3,46656,1,1,1,68719476480,127,68719476480,1,-7811,42,1265,-512229,68719988709,509,44.20999996364117
36,12,68719476479,11,3,46656,3,46656,1,1,1,68719476480,127,68719476480,1,-115,2,46157,-172841,68719649321,13327,44.20999996364117
36,13,68719476433,1,2,1296,3,46656,10,0,0,68719896640,35153,,1,-31,3,86384,-208686,68719685120,1223,2.3831999860703945
36,13,68719476433,1,3,46656,3,46656,10,1,1,68719896640,35153,68719896640,1,-4,1,156768,-420206,68719896640,35153,2.3831999860703945
36,14,68719476407,11,2,1296,3,46656,1,0,0,68719476408,2388083,,1,-211,3,35857,59917,68719416491,541,2.7280000504106283
36,14,68719476407,11,3,46656,3,46656,1,0,0,68719476408,2388083,,1,-59,3,63034,201132,68719275276,17539,2.7280000504106283
36,15,68719476391,7,2,1296,3,46656,7,0,0,68718985825,233599,,1,-15,2,128614,163568,68719312824,953,1.2119999155402184
36,15,68719476391,7,3,46656,3,46656,7,0,0,68718985825,233599,,1,-15,2,128614,163568,68719312824,953,1.2119999155402184
36,16,68719476389,5,2,1296,3,46656,5,0,0,68719366024,501133,,1,-43,1,42988,-442058,68719918448,1229,1.616499968804419
36,16,68719476389,5,3,46656,3,46656,5,0,0,68719366024,501133,,1,-7,1,147620,-349766,68719826156,22247,1.616499968804419
36,17,68719476377,5,2,1296,3,46656,5,0,0,68719859216,12113,,1,-15803,35,3169,340845,68719135533,887,143.43210007064044
36,17,68719476377,5,3,46656,3,46656,5,1,1,68719859216,12113,68719859216,1,-4,1,179104,-382838,68719859216,12113,143.43210007064044
36,18,68719476361,1,2,1296,3,46656,10,0,0,68719377783,301627,,1,-19,1,65205,-440563,68719916925,719,3.0867999885231256
36,18,68719476361,1,3,46656,3,46656,10,0,0,68719377783,301627,,1,-15,2,75288,435722,68719040640,18049,3.0867999885231256
36,19,68719476323,11,2,1296,3,46656,1,0,0,68719476324,697603,,1,-7,1,191258,137188,68719339136,193,0.6719999946653843
36,19,68719476323,11,3,46656,3,46656,1,0,0,68719476324,697603,,1,-7,1,191258,137188,68719339136,193,0.6719999946653843
36,20,68719476307,7,2,1296,3,46656,7,0,0,68719476308,2801,,1,-319,10,16686,431348,68719044960,337,5.066400044597685
36,20,68719476307,7,3,46656,3,46656,7,1,3,68719476308,2801,68719476308,1,-3,1,301249,-51235,68719527543,8779,5.066400044597685
36,21,68719476281,5,2,1296,3,46656,5,0,0,68718963872,239753,,1,-344,10,11564,478410,68718997872,401,8.326899958774447
36,21,68719476281,5,3,46656,3,46656,5,0,0,68718963872,239753,,1,-8,1,4720,-524118,68720000400,6553,8.326899958774447
36,22,68719476271,7,2,1296,3,46656,7,0,0,68719109641,8887,,1,-24,2,88405,-295478,68719771750,827,1.5243999660015106
36,22,68719476271,7,3,46656,3,46656,7,1,3,68719109641,8887,68719109641,1,-3,1,216379,-366631,68719842903,22531,1.5243999660015106
36,23,68719476257,5,2,1296,3,46656,5,0,0,68719612160,70921,,1,-5336,32,718,521658,68718954600,1069,60.4835000121966
36,23,68719476257,5,3,46656,3,46656,5,0,0,68719612160,70921,,1,-43,1,50048,408866,68719067392,1373,60.4835000121966
36,24,68719476247,7,2,1296,3,46656,7,0,0,68719476248,17789,,1,-1643,10,11562,-235036,68719711284,149,18.919600057415664
36,24,68719476247,7,3,46656,3,46656,7,1,1,68719476248,17789,68719476248,1,-11,1,147273,-190513,68719666761,3169,18.919600057415664
36,25,68719476209,5,2,1296,3,46656,5,0,0,68719546580,76333,,1,-1220,16,4556,499554,68718976656,367,15.434199944138527
