bits,prime_index,prime,prime_mod_12,smoothness_exponent,order_bound,discriminant_exponent,discriminant_bound,explicit_order_count,explicit_success,explicit_smooth_count,explicit_best_order,explicit_best_lpf,explicit_first_smooth_order,bounded_cm_success,cm_discriminant,cm_class_number,cm_conductor,cm_trace,cm_order,cm_lpf,measurement_ms
40,70,1099511625467,11,2,1600,4,2560000,1,0,0,1099511625468,142942229,,1,-208279,223,4514,392572,1099511232896,433,1408.2499999785796
40,71,1099511625409,1,2,1600,4,2560000,10,0,0,1099513097197,949453,,1,-83,3,42777,-2060623,1099513686033,127,7.6720000943169
40,72,1099511625403,7,2,1600,4,2560000,7,0,0,1099510885612,513649,,1,-291,4,62026,1810664,1099509814740,1571,6.536299944855273
40,73,1099511625383,11,2,1600,4,2560000,1,0,0,1099511625384,1753,,1,-563,9,63881,1449333,1099510176051,409,7.451299927197397
40,74,1099511625337,1,2,1600,4,2560000,10,0,0,1099513180170,14293,,1,-291,4,13808,-2083882,1099513709220,1237,11.405700002796948
40,75,1099511625241,1,2,1600,4,2560000,10,0,0,1099510872992,67289,,1,-84,4,192689,1131020,1099510494222,1429,7.91459996253252
40,76,1099511625229,1,2,1600,4,2560000,10,0,0,1099513092330,564313,,1,-799,16,36660,1823246,1099509801984,877,20.943599985912442
40,77,1099511625227,11,2,1600,4,2560000,1,0,0,1099511625228,2130836483,,1,-187,2,148978,497680,1099511127548,1181,5.954900057986379
40,78,1099511625211,7,2,1600,4,2560000,7,0,0,1099510943349,191449,,1,-419,9,102390,-73288,1099511698500,59,9.84820001758635
40,79,1099511625181,1,2,1600,4,2560000,10,0,0,1099511174800,36469,,1,-420,8,100118,433738,1099511191444,881,11.930700042285025
40,80,1099511625131,11,2,1600,4,2560000,1,0,0,1099511625132,418383419,,1,-136,4,128035,-1472618,1099513097750,877,2.076399978250265
40,81,1099511625083,11,2,1600,4,2560000,1,0,0,1099511625084,91625968757,,1,-712,8,75977,536678,1099511088406,1583,11.112299980595708
40,82,1099511625073,1,2,1600,4,2560000,10,0,0,1099513678400,2293,,1,-88,2,211078,-690870,1099512315944,821,7.6518000569194555
40,83,1099511625071,11,2,1600,4,2560000,1,0,0,1099511625072,2203,,1,-20651,36,14585,-71553,1099511696625,541,163.99689996615052
40,84,1099511625053,5,2,1600,4,2560000,5,0,0,1099513115530,750229,,1,-12811,18,18109,443689,1099511181365,1471,151.87539998441935
40,85,1099511625031,7,2,1600,4,2560000,7,0,0,1099511625032,47591,,1,-247,6,133438,6216,1099511618816,281,9.446999989449978
40,86,1099511625007,7,2,1600,4,2560000,7,0,0,1099512059484,22807,,1,-59,3,158706,-1706452,1099513331460,727,3.6828999873250723
40,87,1099511624993,5,2,1600,4,2560000,5,0,0,1099513267658,642797,,1,-107,3,52448,2025762,1099509599232,263,6.097899982705712
40,88,1099511624977,1,2,1600,4,2560000,10,0,0,1099512490050,22501,,1,-3092,26,8739,-2040076,1099513665054,311,63.471099943853915
40,89,1099511624971,7,2,1600,4,2560000,7,0,0,1099509699225,780583,,1,-3031,34,35410,-773028,1099512398000,1259,41.270800051279366
40,90,1099511624969,5,2,1600,4,2560000,5,0,0,1099512869200,48281,,1,-13559,148,18008,32010,1099511592960,647,207.1701999520883
40,91,1099511624951,11,2,1600,4,2560000,1,0,0,1099511624952,130521323,,1,-7787,28,8087,-1971999,1099513596951,337,74.01830004528165
40,92,1099511624947,7,2,1600,4,2560000,7,0,0,1099511624948,180437,,1,-23208,36,11431,-1168550,1099512793498,1031,170.0339000672102
40,93,1099511624933,5,2,1600,4,2560000,5,0,0,1099512130600,502841,,1,-28043,34,6932,-1746570,1099513371504,1039,329.47360002435744
40,94,1099511624917,1,2,1600,4,2560000,10,0,0,1099512336546,436973,,1,-228,4,51566,1947250,1099509677668,607,8.23459995444864
40,95,1099511624903,11,2,1600,4,2560000,1,0,0,1099511624904,29611,,1,-32267,44,6443,1748877,1099509876027,617,212.30050001759082
40,96,1099511624881,1,2,1600,4,2560000,10,0,0,1099513239600,52081,,1,-824,20,48480,1568882,1099510056000,1061,28.99499994236976
40,97,1099511624879,11,2,1600,4,2560000,1,0,0,1099511624880,974537,,1,-148387,49,5255,-548029,1099512172909,1549,952.5475000264123
40,98,1099511624843,11,2,1600,4,2560000,1,0,0,1099511624844,10180663193,,1,-187,2,141013,-824387,1099512449231,1483,4.777600057423115
40,99,1099511624831,11,2,1600,4,2560000,1,0,0,1099511624832,144037,,1,-907,3,37975,1757857,1099509866975,569,20.474700024351478
40,100,1099511624821,1,2,1600,4,2560000,10,0,0,1099513438975,40093,,1,-299,8,78285,1601753,1099510023069,1481,17.676100018434227
40,101,1099511624677,1,2,1600,4,2560000,10,0,0,1099509806059,112843,,1,-231,12,27428,2055302,1099509569376,1423,10.597800021059811
40,102,1099511624657,5,2,1600,4,2560000,5,0,0,1099509555106,1244293,,1,-1528,8,51622,-571126,1099512195784,881,28.356100083328784
40,103,1099511624633,5,2,1600,4,2560000,5,0,0,1099510666448,1741,,1,-232,2,30326,2045650,1099509578984,593,7.06849992275238
40,104,1099511624537,5,2,1600,4,2560000,5,0,0,1099510282900,526157,,1,-19,1,475936,307018,1099511317520,809,2.7516999980434775
